,Provincias,Sexo,Periodo,Poblacion,Defunciones,Nacimientos,Delitos,Tasa de mortalidad,Tasa de natalidad,Tasa de criminalidad
5966,42-Soria,Mujeres,1989,,419,412,,,,
5967,42-Soria,Mujeres,1990,,436,381,,,,
5968,42-Soria,Mujeres,1991,,474,357,,,,
5969,42-Soria,Mujeres,1992,,518,340,,,,
5970,42-Soria,Mujeres,1993,,504,360,,,,
5971,42-Soria,Mujeres,1994,,459,290,,,,
5972,42-Soria,Mujeres,1995,,498,346,,,,
5973,42-Soria,Mujeres,1996,46527,508,321,,10.92,6.9,
5974,42-Soria,Mujeres,1997,,467,285,,,,
5975,42-Soria,Mujeres,1998,45903,571,350,,12.44,7.62,
5976,42-Soria,Mujeres,1999,45665,490,306,,10.73,6.7,
5977,42-Soria,Mujeres,2000,45513,528,344,,11.6,7.56,
5978,42-Soria,Mujeres,2001,45665,439,318,,9.61,6.96,
5979,42-Soria,Mujeres,2002,45627,511,312,,11.2,6.84,
5980,42-Soria,Mujeres,2003,45303,513,382,,11.32,8.43,
5981,42-Soria,Mujeres,2004,45604,558,365,,12.24,8.0,
5982,42-Soria,Mujeres,2005,46080,594,348,,12.89,7.55,
5983,42-Soria,Mujeres,2006,46393,572,345,,12.33,7.44,
5984,42-Soria,Mujeres,2007,46419,556,316,,11.98,6.81,
5985,42-Soria,Mujeres,2008,46765,560,373,,11.97,7.98,
5986,42-Soria,Mujeres,2009,46815,522,357,,11.15,7.63,
5987,42-Soria,Mujeres,2010,46858,535,366,,11.42,7.81,
5988,42-Soria,Mujeres,2011,46876,536,350,,11.43,7.47,
5989,42-Soria,Mujeres,2012,46543,532,347,,11.43,7.46,
5990,42-Soria,Mujeres,2013,45955,517,323,,11.25,7.03,
5991,42-Soria,Mujeres,2014,45498,551,312,,12.11,6.86,
5992,42-Soria,Mujeres,2015,44929,575,305,,12.8,6.79,
5993,42-Soria,Mujeres,2016,44445,606,308,54.0,13.63,6.93,1.21
5994,42-Soria,Mujeres,2017,43917,526,287,33.0,11.98,6.54,0.75
5995,42-Soria,Mujeres,2018,43800,575,311,64.0,13.13,7.1,1.46
5996,42-Soria,Mujeres,2019,43822,560,257,83.0,12.78,5.86,1.89
5997,42-Soria,Mujeres,2020,43957,765,291,68.0,17.4,6.62,1.55
5998,42-Soria,Mujeres,2021,43827,589,266,86.0,13.44,6.07,1.96
5999,42-Soria,Mujeres,2022,,598,239,56.0,,,
6000,42-Soria,Total,1975,,1022,1140,,,,
6001,42-Soria,Total,1976,,1037,1218,,,,
6002,42-Soria,Total,1977,,1088,1225,,,,
6003,42-Soria,Total,1978,,1001,1157,,,,
6004,42-Soria,Total,1979,,994,1107,,,,
6005,42-Soria,Total,1980,,1011,1010,,,,
6006,42-Soria,Total,1981,,988,998,,,,
6007,42-Soria,Total,1982,,972,992,,,,
6008,42-Soria,Total,1983,,977,956,,,,
6009,42-Soria,Total,1984,,963,924,,,,
6010,42-Soria,Total,1985,,1007,930,,,,
6011,42-Soria,Total,1986,,1020,926,,,,
6012,42-Soria,Total,1987,,948,864,,,,
6013,42-Soria,Total,1988,,1014,808,,,,
6014,42-Soria,Total,1989,,965,798,,,,
6015,42-Soria,Total,1990,,950,753,,,,
6016,42-Soria,Total,1991,,1060,719,,,,
6017,42-Soria,Total,1992,,1072,702,,,,
6018,42-Soria,Total,1993,,1053,727,,,,
6019,42-Soria,Total,1994,,1000,650,,,,
6020,42-Soria,Total,1995,,1081,698,,,,
6021,42-Soria,Total,1996,92848,1097,645,,11.82,6.95,
6022,42-Soria,Total,1997,,1042,613,,,,
6023,42-Soria,Total,1998,91593,1115,690,,12.17,7.53,
6024,42-Soria,Total,1999,91252,1097,615,,12.02,6.74,
6025,42-Soria,Total,2000,90911,1129,723,,12.42,7.95,
6026,42-Soria,Total,2001,91314,953,672,,10.44,7.36,
6027,42-Soria,Total,2002,91487,1078,653,,11.78,7.14,
6028,42-Soria,Total,2003,90954,1049,738,,11.53,8.11,
6029,42-Soria,Total,2004,91652,1179,718,,12.86,7.83,
6030,42-Soria,Total,2005,92773,1191,727,,12.84,7.84,
6031,42-Soria,Total,2006,93503,1165,720,,12.46,7.7,
6032,42-Soria,Total,2007,93593,1127,693,,12.04,7.4,
6033,42-Soria,Total,2008,94646,1157,772,,12.22,8.16,
6034,42-Soria,Total,2009,95101,1102,739,,11.59,7.77,
6035,42-Soria,Total,2010,95258,1128,748,,11.84,7.85,
6036,42-Soria,Total,2011,95223,1105,707,,11.6,7.42,
6037,42-Soria,Total,2012,94522,1098,707,,11.62,7.48,
6038,42-Soria,Total,2013,93291,1065,666,,11.42,7.14,
6039,42-Soria,Total,2014,92221,1144,643,,12.4,6.97,
6040,42-Soria,Total,2015,91006,1189,634,,13.07,6.97,
6041,42-Soria,Total,2016,90040,1215,626,407.0,13.49,6.95,4.52
6042,42-Soria,Total,2017,88903,1088,591,407.0,12.24,6.65,4.58
6043,42-Soria,Total,2018,88600,1155,606,459.0,13.04,6.84,5.18
6044,42-Soria,Total,2019,88636,1145,579,592.0,12.92,6.53,6.68
6045,42-Soria,Total,2020,88884,1531,591,423.0,17.22,6.65,4.76
6046,42-Soria,Total,2021,88747,1184,533,653.0,13.34,6.01,7.36
6047,42-Soria,Total,2022,,1235,540,642.0,,,
6048,43-Tarragona,Hombres,1975,,2487,4371,,,,
6049,43-Tarragona,Hombres,1976,,2524,4679,,,,
6050,43-Tarragona,Hombres,1977,,2481,4725,,,,
6051,43-Tarragona,Hombres,1978,,2495,4586,,,,
6052,43-Tarragona,Hombres,1979,,2253,4274,,,,
6053,43-Tarragona,Hombres,1980,,2408,4012,,,,
6054,43-Tarragona,Hombres,1981,,2331,3669,,,,
6055,43-Tarragona,Hombres,1982,,2305,3654,,,,
6056,43-Tarragona,Hombres,1983,,2424,3284,,,,
6057,43-Tarragona,Hombres,1984,,2348,3242,,,,
6058,43-Tarragona,Hombres,1985,,2516,3179,,,,
6059,43-Tarragona,Hombres,1986,,2373,2896,,,,
6060,43-Tarragona,Hombres,1987,,2426,2876,,,,
6061,43-Tarragona,Hombres,1988,,2458,2877,,,,
6062,43-Tarragona,Hombres,1989,,2590,2765,,,,
6063,43-Tarragona,Hombres,1990,,2692,2783,,,,
6064,43-Tarragona,Hombres,1991,,2569,2751,,,,
6065,43-Tarragona,Hombres,1992,,2647,2777,,,,
6066,43-Tarragona,Hombres,1993,,2758,2722,,,,
6067,43-Tarragona,Hombres,1994,,2743,2627,,,,
6068,43-Tarragona,Hombres,1995,,2842,2634,,,,
6069,43-Tarragona,Hombres,1996,284930,2801,2673,,9.83,9.38,
6070,43-Tarragona,Hombres,1997,,2832,2714,,,,
6071,43-Tarragona,Hombres,1998,288339,2880,2820,,9.99,9.78,
6072,43-Tarragona,Hombres,1999,292693,3072,2830,,10.5,9.67,
6073,43-Tarragona,Hombres,2000,297745,2950,3142,,9.91,10.55,
6074,43-Tarragona,Hombres,2001,305689,2954,3247,,9.66,10.62,
6075,43-Tarragona,Hombres,2002,316447,3146,3443,,9.94,10.88,
6076,43-Tarragona,Hombres,2003,328991,3206,3721,,9.74,11.31,
6077,43-Tarragona,Hombres,2004,339607,3232,3897,,9.52,11.48,
6078,43-Tarragona,Hombres,2005,356897,3401,4251,,9.53,11.91,
6079,43-Tarragona,Hombres,2006,370676,3242,4461,,8.75,12.03,
6080,43-Tarragona,Hombres,2007,385081,3339,4767,,8.67,12.38,
6081,43-Tarragona,Hombres,2008,402024,3366,5258,,8.37,13.08,
6082,43-Tarragona,Hombres,2009,407904,3422,4906,,8.39,12.03,
6083,43-Tarragona,Hombres,2010,409041,3380,4883,,8.26,11.94,
6084,43-Tarragona,Hombres,2011,409732,3435,4615,,8.38,11.26,
6085,43-Tarragona,Hombres,2012,410461,3445,4360,,8.39,10.62,
6086,43-Tarragona,Hombres,2013,407451,3454,4037,,8.48,9.91,
6087,43-Tarragona,Hombres,2014,401634,3404,3953,,8.48,9.84,
6088,43-Tarragona,Hombres,2015,397730,3665,3876,,9.21,9.75,
6089,43-Tarragona,Hombres,2016,395737,3563,3721,6403.0,9.0,9.4,16.18
6090,43-Tarragona,Hombres,2017,394905,3626,3570,6133.0,9.18,9.04,15.53
6091,43-Tarragona,Hombres,2018,396661,3805,3428,6371.0,9.59,8.64,16.06
6092,43-Tarragona,Hombres,2019,401258,3708,3425,6457.0,9.24,8.54,16.09
6093,43-Tarragona,Hombres,2020,408142,4293,3144,4802.0,10.52,7.7,11.77
6094,43-Tarragona,Hombres,2021,410656,3986,3158,6512.0,9.71,7.69,15.86
6095,43-Tarragona,Hombres,2022,,4053,3095,6621.0,,,
6096,43-Tarragona,Mujeres,1975,,2374,4174,,,,
6097,43-Tarragona,Mujeres,1976,,2313,4428,,,,
6098,43-Tarragona,Mujeres,1977,,2328,4280,,,,
6099,43-Tarragona,Mujeres,1978,,2255,4300,,,,
6100,43-Tarragona,Mujeres,1979,,2163,3902,,,,
6101,43-Tarragona,Mujeres,1980,,2084,3788,,,,
6102,43-Tarragona,Mujeres,1981,,2156,3460,,,,
6103,43-Tarragona,Mujeres,1982,,1975,3389,,,,
6104,43-Tarragona,Mujeres,1983,,2175,3038,,,,
6105,43-Tarragona,Mujeres,1984,,2180,2961,,,,
6106,43-Tarragona,Mujeres,1985,,2323,2985,,,,
6107,43-Tarragona,Mujeres,1986,,2159,2759,,,,
6108,43-Tarragona,Mujeres,1987,,2075,2655,,,,
6109,43-Tarragona,Mujeres,1988,,2178,2677,,,,
6110,43-Tarragona,Mujeres,1989,,2294,2481,,,,
6111,43-Tarragona,Mujeres,1990,,2325,2570,,,,
6112,43-Tarragona,Mujeres,1991,,2396,2513,,,,
6113,43-Tarragona,Mujeres,1992,,2283,2612,,,,
6114,43-Tarragona,Mujeres,1993,,2348,2475,,,,
6115,43-Tarragona,Mujeres,1994,,2492,2547,,,,
6116,43-Tarragona,Mujeres,1995,,2494,2543,,,,
6117,43-Tarragona,Mujeres,1996,289746,2450,2500,,8.46,8.63,
6118,43-Tarragona,Mujeres,1997,,2562,2584,,,,
6119,43-Tarragona,Mujeres,1998,291906,2591,2632,,8.88,9.02,
6120,43-Tarragona,Mujeres,1999,295806,2709,2747,,9.16,9.29,
6121,43-Tarragona,Mujeres,2000,300788,2628,3022,,8.74,10.05,
6122,43-Tarragona,Mujeres,2001,306397,2575,3021,,8.4,9.86,
6123,43-Tarragona,Mujeres,2002,314709,2772,3282,,8.81,10.43,
6124,43-Tarragona,Mujeres,2003,325158,2916,3369,,8.97,10.36,
6125,43-Tarragona,Mujeres,2004,334537,2822,3636,,8.44,10.87,
6126,43-Tarragona,Mujeres,2005,348010,3061,3969,,8.8,11.4,
6127,43-Tarragona,Mujeres,2006,359790,2851,4151,,7.92,11.54,
6128,43-Tarragona,Mujeres,2007,372714,2912,4561,,7.81,12.24,
6129,43-Tarragona,Mujeres,2008,386871,3012,4772,,7.79,12.33,
6130,43-Tarragona,Mujeres,2009,395397,3003,4590,,7.59,11.61,
6131,43-Tarragona,Mujeres,2010,399379,2993,4486,,7.49,11.23,
6132,43-Tarragona,Mujeres,2011,401669,3045,4166,,7.58,10.37,
6133,43-Tarragona,Mujeres,2012,403738,3264,4003,,8.08,9.91,
6134,43-Tarragona,Mujeres,2013,402727,3068,3634,,7.62,9.02,
6135,43-Tarragona,Mujeres,2014,399328,3075,3703,,7.7,9.27,
6136,43-Tarragona,Mujeres,2015,397371,3345,3690,,8.42,9.29,
6137,43-Tarragona,Mujeres,2016,396562,3293,3502,1074.0,8.3,8.83,2.71
6138,43-Tarragona,Mujeres,2017,396788,3400,3436,1284.0,8.57,8.66,3.24
6139,43-Tarragona,Mujeres,2018,399241,3421,3209,1469.0,8.57,8.04,3.68
6140,43-Tarragona,Mujeres,2019,403406,3333,3161,1333.0,8.26,7.84,3.3
6141,43-Tarragona,Mujeres,2020,408630,3770,3056,952.0,9.23,7.48,2.33
6142,43-Tarragona,Mujeres,2021,411653,3593,2970,1176.0,8.73,7.21,2.86
6143,43-Tarragona,Mujeres,2022,,3866,2927,1249.0,,,
6144,43-Tarragona,Total,1975,,4861,8545,,,,
6145,43-Tarragona,Total,1976,,4837,9107,,,,
6146,43-Tarragona,Total,1977,,4809,9005,,,,
6147,43-Tarragona,Total,1978,,4750,8886,,,,
6148,43-Tarragona,Total,1979,,4416,8176,,,,
6149,43-Tarragona,Total,1980,,4492,7800,,,,
6150,43-Tarragona,Total,1981,,4487,7129,,,,
6151,43-Tarragona,Total,1982,,4280,7043,,,,
6152,43-Tarragona,Total,1983,,4599,6322,,,,
6153,43-Tarragona,Total,1984,,4528,6203,,,,
6154,43-Tarragona,Total,1985,,4839,6164,,,,
6155,43-Tarragona,Total,1986,,4532,5655,,,,
6156,43-Tarragona,Total,1987,,4501,5531,,,,
6157,43-Tarragona,Total,1988,,4636,5554,,,,
6158,43-Tarragona,Total,1989,,4884,5246,,,,
6159,43-Tarragona,Total,1990,,5017,5353,,,,
6160,43-Tarragona,Total,1991,,4965,5264,,,,
6161,43-Tarragona,Total,1992,,4930,5389,,,,
6162,43-Tarragona,Total,1993,,5106,5197,,,,
6163,43-Tarragona,Total,1994,,5235,5174,,,,
6164,43-Tarragona,Total,1995,,5336,5177,,,,
6165,43-Tarragona,Total,1996,574676,5251,5173,,9.14,9.0,
6166,43-Tarragona,Total,1997,,5394,5298,,,,
6167,43-Tarragona,Total,1998,580245,5471,5452,,9.43,9.4,
6168,43-Tarragona,Total,1999,588499,5781,5577,,9.82,9.48,
6169,43-Tarragona,Total,2000,598533,5578,6164,,9.32,10.3,
6170,43-Tarragona,Total,2001,612086,5529,6268,,9.03,10.24,
6171,43-Tarragona,Total,2002,631156,5918,6725,,9.38,10.66,
6172,43-Tarragona,Total,2003,654149,6122,7090,,9.36,10.84,
6173,43-Tarragona,Total,2004,674144,6054,7533,,8.98,11.17,
6174,43-Tarragona,Total,2005,704907,6462,8220,,9.17,11.66,
6175,43-Tarragona,Total,2006,730466,6093,8612,,8.34,11.79,
6176,43-Tarragona,Total,2007,757795,6251,9328,,8.25,12.31,
6177,43-Tarragona,Total,2008,788895,6378,10030,,8.08,12.71,
6178,43-Tarragona,Total,2009,803301,6425,9496,,8.0,11.82,
6179,43-Tarragona,Total,2010,808420,6373,9369,,7.88,11.59,
6180,43-Tarragona,Total,2011,811401,6480,8781,,7.99,10.82,
6181,43-Tarragona,Total,2012,814199,6709,8363,,8.24,10.27,
6182,43-Tarragona,Total,2013,810178,6522,7671,,8.05,9.47,
6183,43-Tarragona,Total,2014,800962,6479,7656,,8.09,9.56,
6184,43-Tarragona,Total,2015,795101,7010,7566,,8.82,9.52,
6185,43-Tarragona,Total,2016,792299,6856,7223,7477.0,8.65,9.12,9.44
6186,43-Tarragona,Total,2017,791693,7026,7006,7417.0,8.87,8.85,9.37
6187,43-Tarragona,Total,2018,795902,7226,6637,7840.0,9.08,8.34,9.85
6188,43-Tarragona,Total,2019,804664,7041,6586,7790.0,8.75,8.18,9.68
6189,43-Tarragona,Total,2020,816772,8063,6200,5754.0,9.87,7.59,7.04
6190,43-Tarragona,Total,2021,822309,7579,6128,7688.0,9.22,7.45,9.35
6191,43-Tarragona,Total,2022,,7919,6022,7870.0,,,
6192,44-Teruel,Hombres,1975,,994,916,,,,
6193,44-Teruel,Hombres,1976,,954,973,,,,
6194,44-Teruel,Hombres,1977,,928,959,,,,
6195,44-Teruel,Hombres,1978,,883,1153,,,,
6196,44-Teruel,Hombres,1979,,904,980,,,,
6197,44-Teruel,Hombres,1980,,866,943,,,,
6198,44-Teruel,Hombres,1981,,934,914,,,,
6199,44-Teruel,Hombres,1982,,861,808,,,,
6200,44-Teruel,Hombres,1983,,901,775,,,,
6201,44-Teruel,Hombres,1984,,928,781,,,,
6202,44-Teruel,Hombres,1985,,887,789,,,,
6203,44-Teruel,Hombres,1986,,877,739,,,,
6204,44-Teruel,Hombres,1987,,849,723,,,,
6205,44-Teruel,Hombres,1988,,813,689,,,,
6206,44-Teruel,Hombres,1989,,864,678,,,,
6207,44-Teruel,Hombres,1990,,823,676,,,,
6208,44-Teruel,Hombres,1991,,891,584,,,,
6209,44-Teruel,Hombres,1992,,874,612,,,,
6210,44-Teruel,Hombres,1993,,903,614,,,,
6211,44-Teruel,Hombres,1994,,868,580,,,,
6212,44-Teruel,Hombres,1995,,908,508,,,,
6213,44-Teruel,Hombres,1996,69530,842,509,,12.11,7.32,
6214,44-Teruel,Hombres,1997,,961,543,,,,
6215,44-Teruel,Hombres,1998,68995,943,520,,13.67,7.54,
6216,44-Teruel,Hombres,1999,69032,919,480,,13.31,6.95,
6217,44-Teruel,Hombres,2000,68900,910,532,,13.21,7.72,
6218,44-Teruel,Hombres,2001,68877,865,505,,12.56,7.33,
6219,44-Teruel,Hombres,2002,69682,902,459,,12.94,6.59,
6220,44-Teruel,Hombres,2003,70641,916,492,,12.97,6.96,
6221,44-Teruel,Hombres,2004,71073,875,577,,12.31,8.12,
6222,44-Teruel,Hombres,2005,72273,926,594,,12.81,8.22,
6223,44-Teruel,Hombres,2006,73069,879,586,,12.03,8.02,
6224,44-Teruel,Hombres,2007,74262,919,614,,12.38,8.27,
6225,44-Teruel,Hombres,2008,75777,849,628,,11.2,8.29,
6226,44-Teruel,Hombres,2009,75733,900,649,,11.88,8.57,
6227,44-Teruel,Hombres,2010,74563,936,606,,12.55,8.13,
6228,44-Teruel,Hombres,2011,74008,924,611,,12.49,8.26,
6229,44-Teruel,Hombres,2012,73478,904,568,,12.3,7.73,
6230,44-Teruel,Hombres,2013,72529,900,601,,12.41,8.29,
6231,44-Teruel,Hombres,2014,71449,883,575,,12.36,8.05,
6232,44-Teruel,Hombres,2015,70605,927,489,,13.13,6.93,
6233,44-Teruel,Hombres,2016,69504,866,533,661.0,12.46,7.67,9.51
6234,44-Teruel,Hombres,2017,68684,907,472,574.0,13.21,6.87,8.36
6235,44-Teruel,Hombres,2018,68060,926,488,545.0,13.61,7.17,8.01
6236,44-Teruel,Hombres,2019,67927,886,486,644.0,13.04,7.15,9.48
6237,44-Teruel,Hombres,2020,67975,1032,454,522.0,15.18,6.68,7.68
6238,44-Teruel,Hombres,2021,68287,879,463,583.0,12.87,6.78,8.54
6239,44-Teruel,Hombres,2022,,998,467,621.0,,,
6240,44-Teruel,Mujeres,1975,,847,859,,,,
6241,44-Teruel,Mujeres,1976,,871,833,,,,
6242,44-Teruel,Mujeres,1977,,849,914,,,,
6243,44-Teruel,Mujeres,1978,,828,687,,,,
6244,44-Teruel,Mujeres,1979,,750,896,,,,
6245,44-Teruel,Mujeres,1980,,790,830,,,,
6246,44-Teruel,Mujeres,1981,,708,759,,,,
6247,44-Teruel,Mujeres,1982,,710,785,,,,
6248,44-Teruel,Mujeres,1983,,801,754,,,,
6249,44-Teruel,Mujeres,1984,,830,741,,,,
6250,44-Teruel,Mujeres,1985,,791,686,,,,
6251,44-Teruel,Mujeres,1986,,829,740,,,,
6252,44-Teruel,Mujeres,1987,,711,673,,,,
6253,44-Teruel,Mujeres,1988,,749,675,,,,
6254,44-Teruel,Mujeres,1989,,754,595,,,,
6255,44-Teruel,Mujeres,1990,,747,628,,,,
6256,44-Teruel,Mujeres,1991,,837,606,,,,
6257,44-Teruel,Mujeres,1992,,758,574,,,,
6258,44-Teruel,Mujeres,1993,,793,552,,,,
6259,44-Teruel,Mujeres,1994,,839,573,,,,
6260,44-Teruel,Mujeres,1995,,827,518,,,,
6261,44-Teruel,Mujeres,1996,68681,825,496,,12.01,7.22,
6262,44-Teruel,Mujeres,1997,,871,524,,,,
6263,44-Teruel,Mujeres,1998,67845,859,470,,12.66,6.93,
6264,44-Teruel,Mujeres,1999,67817,867,455,,12.78,6.71,
6265,44-Teruel,Mujeres,2000,67573,769,538,,11.38,7.96,
6266,44-Teruel,Mujeres,2001,67356,767,498,,11.39,7.39,
6267,44-Teruel,Mujeres,2002,67660,780,450,,11.53,6.65,
6268,44-Teruel,Mujeres,2003,68045,852,504,,12.52,7.41,
6269,44-Teruel,Mujeres,2004,68260,760,502,,11.13,7.35,
6270,44-Teruel,Mujeres,2005,68818,812,520,,11.8,7.56,
6271,44-Teruel,Mujeres,2006,69091,792,550,,11.46,7.96,
6272,44-Teruel,Mujeres,2007,69784,771,618,,11.05,8.86,
6273,44-Teruel,Mujeres,2008,70547,804,614,,11.4,8.7,
6274,44-Teruel,Mujeres,2009,71018,815,596,,11.48,8.39,
6275,44-Teruel,Mujeres,2010,70714,744,576,,10.52,8.15,
6276,44-Teruel,Mujeres,2011,70599,792,586,,11.22,8.3,
6277,44-Teruel,Mujeres,2012,70250,809,568,,11.52,8.09,
6278,44-Teruel,Mujeres,2013,69654,782,523,,11.23,7.51,
6279,44-Teruel,Mujeres,2014,68916,790,536,,11.46,7.78,
6280,44-Teruel,Mujeres,2015,68327,853,497,,12.48,7.27,
6281,44-Teruel,Mujeres,2016,67473,768,526,56.0,11.38,7.8,0.83
6282,44-Teruel,Mujeres,2017,66878,806,474,101.0,12.05,7.09,1.51
6283,44-Teruel,Mujeres,2018,66512,840,459,78.0,12.63,6.9,1.17
6284,44-Teruel,Mujeres,2019,66210,800,494,92.0,12.08,7.46,1.39
6285,44-Teruel,Mujeres,2020,66201,984,467,67.0,14.86,7.05,1.01
6286,44-Teruel,Mujeres,2021,66258,817,454,95.0,12.33,6.85,1.43
6287,44-Teruel,Mujeres,2022,,880,489,100.0,,,
6288,44-Teruel,Total,1975,,1841,1775,,,,
6289,44-Teruel,Total,1976,,1825,1806,,,,
6290,44-Teruel,Total,1977,,1777,1873,,,,
6291,44-Teruel,Total,1978,,1711,1840,,,,
6292,44-Teruel,Total,1979,,1654,1876,,,,
6293,44-Teruel,Total,1980,,1656,1773,,,,
6294,44-Teruel,Total,1981,,1642,1673,,,,
6295,44-Teruel,Total,1982,,1571,1593,,,,
6296,44-Teruel,Total,1983,,1702,1529,,,,
6297,44-Teruel,Total,1984,,1758,1522,,,,
6298,44-Teruel,Total,1985,,1678,1475,,,,
6299,44-Teruel,Total,1986,,1706,1479,,,,
6300,44-Teruel,Total,1987,,1560,1396,,,,
6301,44-Teruel,Total,1988,,1562,1364,,,,
6302,44-Teruel,Total,1989,,1618,1273,,,,
6303,44-Teruel,Total,1990,,1570,1304,,,,
6304,44-Teruel,Total,1991,,1728,1190,,,,
6305,44-Teruel,Total,1992,,1632,1186,,,,
6306,44-Teruel,Total,1993,,1696,1166,,,,
6307,44-Teruel,Total,1994,,1707,1153,,,,
6308,44-Teruel,Total,1995,,1735,1026,,,,
6309,44-Teruel,Total,1996,138211,1667,1005,,12.06,7.27,
6310,44-Teruel,Total,1997,,1832,1067,,,,
6311,44-Teruel,Total,1998,136840,1802,990,,13.17,7.23,
6312,44-Teruel,Total,1999,136849,1786,935,,13.05,6.83,
6313,44-Teruel,Total,2000,136473,1679,1070,,12.3,7.84,
6314,44-Teruel,Total,2001,136233,1632,1003,,11.98,7.36,
6315,44-Teruel,Total,2002,137342,1682,909,,12.25,6.62,
6316,44-Teruel,Total,2003,138686,1768,996,,12.75,7.18,
6317,44-Teruel,Total,2004,139333,1635,1079,,11.73,7.74,
6318,44-Teruel,Total,2005,141091,1738,1114,,12.32,7.9,
6319,44-Teruel,Total,2006,142160,1671,1136,,11.75,7.99,
6320,44-Teruel,Total,2007,144046,1690,1232,,11.73,8.55,
6321,44-Teruel,Total,2008,146324,1653,1242,,11.3,8.49,
6322,44-Teruel,Total,2009,146751,1715,1245,,11.69,8.48,
6323,44-Teruel,Total,2010,145277,1680,1182,,11.56,8.14,
6324,44-Teruel,Total,2011,144607,1716,1197,,11.87,8.28,
6325,44-Teruel,Total,2012,143728,1713,1136,,11.92,7.9,
6326,44-Teruel,Total,2013,142183,1682,1124,,11.83,7.91,
6327,44-Teruel,Total,2014,140365,1673,1111,,11.92,7.92,
6328,44-Teruel,Total,2015,138932,1780,986,,12.81,7.1,
6329,44-Teruel,Total,2016,136977,1634,1059,717.0,11.93,7.73,5.23
6330,44-Teruel,Total,2017,135562,1713,946,675.0,12.64,6.98,4.98
6331,44-Teruel,Total,2018,134572,1766,947,623.0,13.12,7.04,4.63
6332,44-Teruel,Total,2019,134137,1686,980,736.0,12.57,7.31,5.49
6333,44-Teruel,Total,2020,134176,2016,921,589.0,15.03,6.86,4.39
6334,44-Teruel,Total,2021,134545,1696,917,678.0,12.61,6.82,5.04
6335,44-Teruel,Total,2022,,1878,956,721.0,,,
6336,45-Toledo,Hombres,1975,,2197,3843,,,,
6337,45-Toledo,Hombres,1976,,2224,4028,,,,
6338,45-Toledo,Hombres,1977,,2056,3839,,,,
6339,45-Toledo,Hombres,1978,,2169,3876,,,,
6340,45-Toledo,Hombres,1979,,2093,3622,,,,
6341,45-Toledo,Hombres,1980,,2142,3581,,,,
6342,45-Toledo,Hombres,1981,,2160,3712,,,,
6343,45-Toledo,Hombres,1982,,2011,3535,,,,
6344,45-Toledo,Hombres,1983,,2201,3223,,,,
6345,45-Toledo,Hombres,1984,,2185,3275,,,,
6346,45-Toledo,Hombres,1985,,2282,3096,,,,
6347,45-Toledo,Hombres,1986,,2259,3024,,,,
6348,45-Toledo,Hombres,1987,,2234,2934,,,,
6349,45-Toledo,Hombres,1988,,2288,2929,,,,
6350,45-Toledo,Hombres,1989,,2415,3011,,,,
6351,45-Toledo,Hombres,1990,,2421,2889,,,,
6352,45-Toledo,Hombres,1991,,2421,2852,,,,
6353,45-Toledo,Hombres,1992,,2464,2842,,,,
6354,45-Toledo,Hombres,1993,,2514,2804,,,,
6355,45-Toledo,Hombres,1994,,2497,2693,,,,
6356,45-Toledo,Hombres,1995,,2568,2646,,,,
6357,45-Toledo,Hombres,1996,256792,2628,2612,,10.23,10.17,
6358,45-Toledo,Hombres,1997,,2568,2600,,,,
6359,45-Toledo,Hombres,1998,258829,2588,2585,,10.0,9.99,
6360,45-Toledo,Hombres,1999,260884,2790,2718,,10.69,10.42,
6361,45-Toledo,Hombres,2000,263194,2628,2717,,9.99,10.32,
6362,45-Toledo,Hombres,2001,268082,2828,2734,,10.55,10.2,
6363,45-Toledo,Hombres,2002,273893,2726,2818,,9.95,10.29,
6364,45-Toledo,Hombres,2003,282453,2844,3034,,10.07,10.74,
6365,45-Toledo,Hombres,2004,290395,2760,3265,,9.5,11.24,
6366,45-Toledo,Hombres,2005,301563,2880,3344,,9.55,11.09,
6367,45-Toledo,Hombres,2006,310832,2710,3515,,8.72,11.31,
6368,45-Toledo,Hombres,2007,323992,2915,3889,,9.0,12.0,
6369,45-Toledo,Hombres,2008,341277,2973,4235,,8.71,12.41,
6370,45-Toledo,Hombres,2009,350578,2839,4200,,8.1,11.98,
6371,45-Toledo,Hombres,2010,354101,2784,4059,,7.86,11.46,
6372,45-Toledo,Hombres,2011,358536,2822,3964,,7.87,11.06,
6373,45-Toledo,Hombres,2012,360472,2983,3829,,8.28,10.62,
6374,45-Toledo,Hombres,2013,357149,2865,3413,,8.02,9.56,
6375,45-Toledo,Hombres,2014,352949,2822,3376,,8.0,9.57,
6376,45-Toledo,Hombres,2015,349553,3066,3374,,8.77,9.65,
6377,45-Toledo,Hombres,2016,346672,3061,3246,2786.0,8.83,9.36,8.04
6378,45-Toledo,Hombres,2017,345528,3311,3058,2689.0,9.58,8.85,7.78
6379,45-Toledo,Hombres,2018,345532,3225,2882,2657.0,9.33,8.34,7.69
6380,45-Toledo,Hombres,2019,349090,3119,2789,2969.0,8.93,7.99,8.5
6381,45-Toledo,Hombres,2020,353548,4133,2782,2158.0,11.69,7.87,6.1
6382,45-Toledo,Hombres,2021,356418,3447,2576,3149.0,9.67,7.23,8.84
6383,45-Toledo,Hombres,2022,,3211,2735,3225.0,,,
6384,45-Toledo,Mujeres,1975,,2082,3648,,,,
